"","Sample Name","AD","ASD","Control","PD","Pred","True"
"3430","SRR10911929",0.0318628492236502,0.0789757498352043,0.787009041142606,0.102152359798539,"Control","Control"
"3431","SRR10911930",0.592890671701418,0.207120895191184,0.11024526585442,0.0897431672529786,"AD","PD"
"3432","SRR10911931",0.318139850884734,0.0563202316286166,0.24619631629969,0.37934360118696,"PD","PD"
"3433","SRR10911932",0.0323754322490738,0.104818251725224,0.703716285965848,0.159090030059855,"Control","Control"
"3434","SRR10911933",0.23408107394549,0.0671074874829021,0.0180785324187745,0.680732906152833,"PD","PD"
"3435","SRR10911934",0.229439194029149,0.197719773324113,0.218386547291934,0.354454485354804,"PD","PD"
"3436","SRR10911935",0.328628093666256,0.144296603685354,0.0810586605342334,0.446016642114156,"PD","PD"
"3437","SRR10911936",0.0807574553307243,0.242854410597934,0.496370440088164,0.180017693983178,"Control","Control"
"3438","SRR10911937",0.184398380233225,0.264620141510403,0.480055667270369,0.0709258109860039,"Control","PD"
"3439","SRR10911938",0.309387712248851,0.0358988439052896,0.632273184490392,0.0224402593554674,"Control","Control"
"3440","SRR10911939",0.27380995751428,0.250292064545906,0.16199355140309,0.313904426536724,"PD","PD"
"3441","SRR10911940",0.35455189395127,0.525550927332201,0.0169896583809479,0.102907520335581,"ASD","PD"
"3442","SRR10911941",0.214024580833151,0.375349417670082,0.224976334140533,0.185649667356234,"ASD","Control"
"3443","SRR10911942",0.0341752194852507,0.0832787530425894,0.0455973282695354,0.836948699202624,"PD","PD"
"3444","SRR10911943",0.219542593076645,0.18916392880617,0.0462207263221213,0.545072751795065,"PD","PD"
"3445","SRR10911944",0.249653044176073,0.103813789644015,0.403548236557567,0.242984929622346,"Control","Control"
"3446","SRR10911945",0.213620685453399,0.252372344930486,0.134020462141061,0.399986507475054,"PD","PD"
"3447","SRR10911946",0.205389028191462,0.244707852424085,0.348733088670388,0.201170030714065,"Control","PD"
"3448","SRR10911947",0.146671086884004,0.106959865205045,0.31922752920604,0.427141518704911,"PD","Control"
"3449","SRR10911948",0.0710409876943313,0.0744722171738959,0.0777210797333953,0.776765715398377,"PD","Control"
"3450","SRR10911949",0.0657904857306954,0.148422410347123,0.44725900527192,0.338528098650262,"Control","Control"
"3451","SRR10911950",0.29049554705314,0.147943849807895,0.329290482084436,0.232270121054529,"Control","PD"
"3452","SRR10911951",0.307303897959707,0.156793735650531,0.358526831725408,0.177375534664354,"Control","PD"
"3453","SRR10911952",0.184786668932855,0.169773684517163,0.6306446113608,0.0147950351891821,"Control","Control"
"3454","SRR10911953",0.281301457412853,0.0389967462622701,0.303546514556146,0.376155281768731,"PD","PD"
"3455","SRR10911954",0.0815473082896049,0.0158514363097321,0.740087611761135,0.162513643639528,"Control","PD"
"3456","SRR10911955",0.10254018183023,0.102308025120559,0.714260529775552,0.0808912632736586,"Control","Control"
"3457","SRR10911956",0.102512734800491,0.117788614766594,0.219312999968207,0.560385650464708,"PD","PD"
"3458","SRR10911957",0.294395635977591,0.167036674489057,0.416523327667672,0.12204436186568,"Control","Control"
"3459","SRR10911958",0.236312730118445,0.277476394738289,0.369500090095672,0.116710785047594,"Control","PD"
"3460","SRR10911959",0.0588146034496425,0.328327398625025,0.247704723247247,0.365153274678086,"PD","PD"
"3461","SRR10911960",0.0444051611132532,0.749931873801487,0.0809511836030193,0.124711781482241,"ASD","Control"
"3462","SRR10911961",0.108607486748203,0.258181712107169,0.15208160704851,0.481129194096119,"PD","PD"
"3463","SRR10911962",0.189684942643904,0.163994647206129,0.176506406683208,0.469814003466759,"PD","PD"
"3464","SRR10911963",0.0437716665540977,0.0153298954952208,0.0578975103084535,0.883000927642228,"PD","PD"
"3465","SRR10911964",0.0340001019987916,0.0538902734104677,0.0807836211969688,0.831326003393772,"PD","PD"
"3466","SRR10911965",0.0516395182546641,0.855317888243524,0.0261245235365133,0.0669180699652982,"ASD","Control"
"3467","SRR10911966",0.086184159482849,0.460390841648966,0.0777761105094014,0.375648888358783,"ASD","Control"
"3468","SRR10911967",0.321853664575433,0.101345423027113,0.475778518404482,0.101022393992972,"Control","PD"
"3469","SRR10911968",0.0798391745966674,0.297025040801602,0.396218724829988,0.226917059771743,"Control","PD"
"3470","SRR18063824",0.0304531917732038,0.200984215746414,0.0677397717844741,0.700822820695908,"PD","PD"
"3471","SRR18063826",0.112319050731776,0.359981743523663,0.127703240665762,0.399995965078799,"PD","PD"
"3472","SRR18063828",0.0633835579582538,0.0622957447034338,0.126820173637351,0.747500523700962,"PD","PD"
"3473","SRR18063831",0.35479510866649,0.126287985515787,0.117189858438377,0.401727047379346,"PD","PD"
"3474","SRR18063832",0.213258819614878,0.208806138630322,0.023798278504728,0.554136763250073,"PD","PD"
"3475","SRR18063833",0.264003288365335,0.145044241884734,0.20017202868614,0.39078044106379,"PD","PD"
"3476","SRR18063836",0.277742156284031,0.0994551767736357,0.51567947917869,0.107123187763644,"Control","PD"
"3477","SRR18063839",0.205468068427424,0.259089457331432,0.206851401960444,0.3285910722807,"PD","PD"
"3478","SRR18063840",0.125334347007039,0.0971593791088996,0.105182556496369,0.672323717387692,"PD","PD"
"3479","SRR18063841",0.310434512769647,0.14514786888173,0.432390896607651,0.112026721740971,"Control","Control"
"3480","SRR18063842",0.0757707819597613,0.134172181312073,0.463248030232578,0.326809006495588,"Control","Control"
"3481","SRR18063843",0.121564694262008,0.489917357005248,0.215306256215651,0.173211692517093,"ASD","Control"
"3482","SRR18063845",0.0343664453249121,0.165637662012852,0.0657143003669061,0.73428159229533,"PD","PD"
"3483","SRR18063846",0.0587028806483375,0.143706546491171,0.721976886846903,0.0756136860135882,"Control","PD"
"3484","SRR18063847",0.0531003190068998,0.142869536563952,0.198312476679137,0.605717667750012,"PD","PD"
"3485","SRR18063848",0.202300231372724,0.0672065379202865,0.659508505452189,0.070984725254801,"Control","Control"
"3486","SRR18063849",0.0829969853527209,0.164584908649527,0.5582427948093,0.194175311188452,"Control","Control"
"3487","SRR18063850",0.0567794410826151,0.66115542299682,0.239890759917314,0.0421743760032504,"ASD","Control"
"3488","SRR18063851",0.0799726413519932,0.158642213497595,0.532328003715405,0.229057141435007,"Control","Control"
"3489","SRR18063852",0.184399700399082,0.305650447349282,0.339033097356508,0.170916754895128,"Control","Control"
"3490","SRR18063853",0.329384653889,0.140380055321634,0.295205720480124,0.235029570309242,"AD","PD"
"3491","SRR18063854",0.283056372811159,0.379507197676923,0.0690517178410023,0.268384711670916,"ASD","PD"
"3492","SRR18063856",0.114832359569392,0.309900617304162,0.387805964099657,0.187461059026789,"Control","PD"
"3493","SRR18063857",0.208863413176355,0.151709430469913,0.264194918421992,0.37523223793174,"PD","PD"
"3494","SRR18063858",0.150096776293069,0.00861315866629061,0.643697250284217,0.197592814756424,"Control","Control"
"3495","SRR18063859",0.0106449325962668,0.16607700826133,0.580867109774027,0.242410949368377,"Control","Control"
"3496","SRR18063860",0.210300029605062,0.115950895377959,0.525366169342877,0.148382905674103,"Control","Control"
"3497","SRR18063861",0.602404898900249,0.0997223808214048,0.0672726775173966,0.230600042760949,"AD","PD"
"3498","SRR18063862",0.0909567275999729,0.271123235513836,0.0199795674503782,0.617940469435813,"PD","PD"
"3499","SRR18063863",0.511503763539027,0.0110258844831366,0.0349236779699476,0.442546674007889,"AD","PD"
"3500","SRR18063865",0.215557244409031,0.196568732460849,0.13909826631134,0.448775756818779,"PD","Control"
"3501","SRR18063866",0.114700494460777,0.395428972768583,0.33770299239766,0.15216754037298,"ASD","Control"
"3502","SRR18063867",0.132277604733501,0.481474400133504,0.22190255833703,0.164345436795965,"ASD","Control"
"3503","SRR18063868",0.231763810161407,0.233306953122787,0.114193400994244,0.420735835721561,"PD","PD"
"3504","SRR18063869",0.0941708204363904,0.265258047632744,0.2060370306831,0.434534101247766,"PD","PD"
"3505","SRR18063870",0.325886575219717,0.165563570316695,0.456565110488886,0.0519847439747008,"Control","PD"
"3506","SRR18063871",0.385666911250058,0.10835057338922,0.444893317364194,0.0610891979965271,"Control","Control"
"3507","SRR18063872",0.226881995441044,0.393476631463333,0.18103717166951,0.198604201426113,"ASD","Control"
"3508","SRR18063873",0.36442302872086,0.0840909652668733,0.247432373703808,0.304053632308459,"AD","Control"
"3509","SRR18063874",0.141858183402753,0.239535411506978,0.0382158879156338,0.580390517174634,"PD","PD"
"3510","SRR18063876",0.310254626113593,0.0501569323617744,0.466497216598476,0.173091224926156,"Control","PD"
"3511","SRR18063877",0.140641571524004,0.167428265015127,0.298587037616225,0.393343125844644,"PD","PD"
"3512","SRR18063878",0.0736798023087285,0.0209033322067105,0.374523866253632,0.530892999230929,"PD","Control"
"3513","SRR18063879",0.132513086532165,0.212719001045236,0.436218867920747,0.218549044501851,"Control","Control"
"3514","SRR18063880",0.148138727145639,0.448045421800276,0.257528412181187,0.146287438872898,"ASD","Control"
"3515","SRR18063881",0.175295925685564,0.169366754361211,0.469633847752505,0.18570347220072,"Control","PD"
"3516","SRR18063882",0.193294418386141,0.0808223384151279,0.248527714766815,0.477355528431916,"PD","PD"
"3517","SRR18063883",0.0804953374051557,0.433776020974191,0.272867422792429,0.212861218828224,"ASD","PD"
"3518","SRR18063884",0.322268383707915,0.198990862344463,0.356660805937524,0.122079948010098,"Control","Control"
"3519","SRR18063885",0.231433531847812,0.333898782802324,0.378415855160423,0.0562518301894415,"Control","Control"
"3520","SRR18063886",0.0392396081861996,0.337957172744198,0.224698302240674,0.398104916828929,"PD","PD"
"3521","SRR18063887",0.196166232876999,0.176510436477837,0.130552983218981,0.496770347426183,"PD","Control"
"3522","SRR18063888",0.0668876494053621,0.0437827562139754,0.103385952006448,0.785943642374214,"PD","PD"
"3523","SRR18063889",0.272733294238329,0.083134858908282,0.531765525876086,0.112366320977303,"Control","PD"
"3524","SRR18063890",0.0193840968213224,0.314096627483096,0.117035930872438,0.549483344823143,"PD","PD"
"3525","SRR18063891",0.150827569255874,0.0790770721088011,0.683182878792643,0.0869124798426818,"Control","Control"
"3526","SRR18063892",0.535009796690069,0.0830869967547407,0.322387018827827,0.0595161877273632,"AD","Control"
"3527","SRR18063893",0.0119672283606024,0.771711648192632,0.0226254944522731,0.193695628994492,"ASD","Control"
"3528","SRR18063894",0.160053500252457,0.0921495864190945,0.275215336771874,0.472581576556575,"PD","Control"
"3529","SRR18063895",0.128110012216792,0.101935788719345,0.752426368963427,0.0175278301004358,"Control","Control"
"3530","SRR18063896",0.336642274843578,0.0587900043154379,0.375982692473348,0.228585028367636,"Control","Control"
"3531","SRR18063897",0.101907097194488,0.242204301575879,0.298612123576999,0.357276477652634,"PD","PD"
"3532","SRR18063898",0.210087917662049,0.0405442595999903,0.710279542364953,0.0390882803730083,"Control","PD"
"3533","SRR18063899",0.287231172859984,0.109607353203466,0.150128123949903,0.453033349986646,"PD","PD"
"3534","SRR18063900",0.0816921780470594,0.0592916164649985,0.460761204059414,0.398255001428528,"Control","Control"
"3535","SRR18063902",0.335844577942468,0.157574536986297,0.389248549756312,0.117332335314922,"Control","Control"
"3536","SRR18063903",0.0908822628961329,0.275190590917539,0.444081477643537,0.189845668542791,"Control","Control"
"3537","SRR18063904",0.134172299207556,0.415120904600343,0.110270200458864,0.340436595733238,"ASD","PD"
"3538","SRR18063905",0.299580407923551,0.0856128343859738,0.193149241847513,0.421657515842962,"PD","PD"
"3539","SRR18063906",0.319006851036821,0.241320027434689,0.0780695431093435,0.361603578419146,"PD","PD"
"3540","SRR18063907",0.132963113967969,0.0594132442373808,0.42720419160703,0.380419450187621,"Control","Control"
"3541","SRR18063908",0.0748797019397835,0.107759440968019,0.518572972776553,0.298787884315645,"Control","Control"
"3542","SRR18063909",0.0573378206998199,0.0434355090204092,0.0248925402314404,0.87433413004833,"PD","Control"
"3543","SRR18063910",0.370145215429424,0.0499193423857059,0.139190520695984,0.440744921488886,"PD","PD"
"3544","SRR18063911",0.131357210758934,0.119718817499598,0.150638292812647,0.598285678928821,"PD","PD"
"3545","SRR18063913",0.450729502632536,0.145563392123512,0.128624476242252,0.2750826290017,"AD","PD"
"3546","SRR18063914",0.30014027180338,0.0822835140159869,0.460411699411233,0.157164514769399,"Control","Control"
"3547","SRR18063915",0.331984670427496,0.144371117751418,0.449421397700935,0.0742228141201516,"Control","Control"
"3548","SRR18063916",0.206485479679071,0.17449081797572,0.386321702970295,0.232701999374913,"Control","Control"
"3549","SRR18063917",0.347017274553139,0.186974988642254,0.261092976381986,0.204914760422621,"AD","PD"
"3550","SRR18063918",0.0782629170726279,0.344577965906994,0.132785131140941,0.444373985879436,"PD","PD"
"3551","SRR18063919",0.195679773523306,0.0389915547194927,0.0175896024457833,0.747739069311418,"PD","PD"
"3552","SRR18063920",0.169870341382257,0.630412573256206,0.040013695149645,0.159703390211892,"ASD","PD"
"3553","SRR18063921",0.00533186308510473,0.859745277366677,0.0654614001398694,0.0694614594083484,"ASD","Control"
"3554","SRR18063922",0.0649113601266024,0.042287499390582,0.470053890765243,0.422747249717572,"Control","Control"
"3555","SRR18063923",0.0430014400056318,0.253601398782139,0.466920377621773,0.236476783590456,"Control","Control"
"3556","SRR18063924",0.308617940557547,0.0954747627384295,0.536093970792321,0.0598133259117028,"Control","PD"
"3557","SRR18063925",0.0538697516471889,0.0461321654520244,0.555626015439988,0.344372067460798,"Control","PD"
"3558","SRR18063926",0.216737330814757,0.196254465319231,0.0636260748834575,0.523382128982555,"PD","PD"
"3559","SRR18063927",0.124228339687362,0.127117692958339,0.458578390123315,0.290075577230985,"Control","Control"
"3560","SRR18063928",0.13284570794415,0.222566297882716,0.191420246277019,0.453167747896115,"PD","Control"
"3561","SRR18063929",0.146151080987361,0.0167348492093146,0.327991570287929,0.509122499515395,"PD","Control"
"3562","SRR18063931",0.369906871851688,0.445851534401738,0.0865061671712102,0.0977354265753644,"ASD","PD"
"3563","SRR18063932",0.0482160993419409,0.24006042216257,0.1192747549972,0.59244872349829,"PD","PD"
"3564","SRR18063933",0.480668453216748,0.253386329880714,0.197133773480326,0.0688114434222116,"AD","PD"
"3565","SRR18063934",0.670007420198742,0.173460944725554,0.0810946185295193,0.0754370165461849,"AD","Control"
"3566","SRR18063935",0.0188549641592031,0.136955147311526,0.701807397568488,0.142382490960783,"Control","Control"
"3567","SRR18063936",0.195417947912405,0.169526528760722,0.58465657764862,0.0503989456782523,"Control","Control"
"3568","SRR18063937",0.115334941370127,0.30915270679832,0.159632936318187,0.415879415513367,"PD","PD"
"3569","SRR18063938",0.158629477411235,0.148144695570239,0.125057023998598,0.568168803019928,"PD","PD"
"3570","SRR18063939",0.105409253714687,0.28729644131546,0.19303424944282,0.414260055527033,"PD","PD"
"3571","SRR18063940",0.203299324555198,0.142675444381055,0.553141707270209,0.100883523793538,"Control","Control"
"3572","SRR18063941",0.127861747471474,0.388689064801771,0.138314544044798,0.345134643681957,"ASD","PD"
"3573","SRR18063942",0.315330075382527,0.229695057601154,0.359603672978091,0.0953711940382286,"Control","Control"
"3574","SRR18063943",0.121458671033266,0.240366754055241,0.483643487793492,0.154531087118001,"Control","Control"
"3575","SRR18063944",0.1555752548031,0.511556820675787,0.0813616692304764,0.251506255290637,"ASD","PD"
"3576","SRR18063945",0.131427842503284,0.41886618285681,0.104789331858941,0.344916642780965,"ASD","PD"
"3577","SRR18063946",0.119388027846568,0.139194750161888,0.100228284040408,0.641188937951135,"PD","PD"
"3578","SRR18063947",0.0911999466094123,0.0725701736411447,0.469380685196056,0.366849194553387,"Control","Control"
"3579","SRR18063948",0.124584057491018,0.113300644270225,0.323434131694487,0.438681166544269,"PD","PD"
"3580","SRR18063949",0.215546199539862,0.0447509206799106,0.392293289523254,0.347409590256973,"Control","Control"
"3581","SRR18063950",0.0285854151148286,0.193145230428204,0.657668498311723,0.120600856145244,"Control","Control"
"3582","SRR18063951",0.432947178695309,0.183149066624288,0.278599793586907,0.105303961093497,"AD","Control"
"3583","SRR18063952",0.0882277659152649,0.442936799326543,0.257396997863661,0.211438436894532,"ASD","Control"
"3584","SRR18063953",0.0402059500456949,0.092111438712169,0.791379480743587,0.0763031304985489,"Control","Control"
"3585","SRR18063954",0.241224845948396,0.0569636230949863,0.05613230692303,0.645679224033588,"PD","Control"
"3586","SRR18063955",0.0839872323313822,0.304506978020944,0.085302030541899,0.526203759105775,"PD","PD"
"3587","SRR18063956",0.023896266707616,0.289595523831566,0.548103560839136,0.138404648621682,"Control","PD"
"3588","SRR18063957",0.195626699876709,0.181175539288904,0.218879788293111,0.404317972541277,"PD","PD"
"3589","SRR18063958",0.105900438885559,0.336462310873108,0.0712272926621827,0.48640995757915,"PD","PD"
"3590","SRR18063959",0.263059885572576,0.0503541002421152,0.36080950892101,0.325776505264299,"Control","Control"
"3591","SRR18063960",0.0632049255143194,0.12506854025512,0.728190434231949,0.0835360999986113,"Control","Control"
"3592","SRR18063961",0.403955643488604,0.0840685507151091,0.463963695279094,0.0480121105171932,"Control","Control"
"3593","SRR18063962",0.131518664508845,0.094396488528315,0.126334559778655,0.647750287184185,"PD","PD"
"3594","SRR18063963",0.054644569127713,0.176305599550544,0.486371052369384,0.282678778952359,"Control","PD"
"3595","SRR18063964",0.146546417810551,0.133285611741294,0.326447730809203,0.393720239638951,"PD","PD"
"3596","SRR18063965",0.296733098440466,0.172290533534768,0.450598745750771,0.0803776222739945,"Control","Control"
"3597","SRR18063966",0.0576300996204787,0.204946339566579,0.235731528234288,0.501692032578655,"PD","Control"
"3598","SRR18063967",0.20479323008776,0.0284654576117196,0.00260090618056061,0.76414040611996,"PD","PD"
"3599","SRR18063968",0.0245760819722287,0.35256612898964,0.462746187000068,0.160111602038063,"Control","Control"
"3600","SRR18063969",0.0703230181652008,0.100211391713292,0.0421915443220163,0.78727404579949,"PD","PD"
"3601","SRR18063970",0.215270151433933,0.247165411211149,0.0550078353878296,0.482556601967089,"PD","PD"
"3602","SRR18063971",0.205646618125502,0.66806682751132,0.0909566505194837,0.0353299038436944,"ASD","PD"
"3603","SRR18063972",0.0424317799963043,0.039809326205369,0.564793436653236,0.352965457145091,"Control","Control"
"3604","SRR18063973",0.493484771065856,0.296378519612449,0.0905548266678401,0.119581882653855,"AD","Control"
"3605","SRR18063974",0.0395195943293799,0.448108309722032,0.178748179736308,0.33362391621228,"ASD","Control"
"3606","SRR18063975",0.293880079771788,0.118843307712091,0.190636426560169,0.396640185955952,"PD","PD"
"3607","SRR18063976",0.310526586351289,0.0975436074901054,0.0598715802672227,0.532058225891383,"PD","PD"
"3608","SRR18063977",0.164282035856937,0.277994420693859,0.218800166588318,0.338923376860886,"PD","PD"
"3609","SRR18063978",0.197797387325977,0.0342039654671122,0.0619911279727424,0.706007519234168,"PD","PD"
"3610","SRR18063979",0.0777093486901827,0.68734112605764,0.127778352940741,0.107171172311436,"ASD","Control"
"3611","SRR18063980",0.0919279461017805,0.228688758703084,0.509036627112566,0.170346668082569,"Control","Control"
"3612","SRR18063981",0.22774175699395,0.115681660908196,0.359389333971543,0.297187248126311,"Control","Control"
"3613","SRR18063982",0.141194517032788,0.597600105187992,0.0487807614183908,0.21242461636083,"ASD","PD"
"3614","SRR18063983",0.150081268530719,0.264208184861833,0.0510276174430953,0.534682929164354,"PD","PD"
"3615","SRR18063984",0.061063978396915,0.0887939938040822,0.644339513057222,0.20580251474178,"Control","PD"
"3616","SRR18063985",0.358638148062125,0.0888371830685038,0.149695100955411,0.40282956791396,"PD","PD"
"3617","SRR18063986",0.0681470100218859,0.334600114792397,0.200312668406299,0.396940206779418,"PD","PD"
"3618","SRR18063987",0.512153285727882,0.117285910769305,0.173184416602689,0.197376386900124,"AD","Control"
"3619","SRR18063988",0.19158876237634,0.150105824662141,0.632942105830724,0.0253633071307946,"Control","Control"
"3620","SRR18063989",0.0877498976060913,0.30970239906199,0.204128108840521,0.398419594491398,"PD","Control"
"3621","SRR18063990",0.222412660279936,0.295760983475953,0.392574390223858,0.0892519660202531,"Control","PD"
"3622","SRR18063991",0.0552566944685135,0.33981261016813,0.107278836408301,0.497651858955056,"PD","PD"
"3623","SRR18063992",0.205506453158708,0.0487699652237716,0.210447380951013,0.535276200666507,"PD","PD"
"3624","SRR18063994",0.232103895860834,0.284362979162171,0.338856252562708,0.144676872414287,"Control","Control"
"3625","SRR18063995",0.285005962554042,0.105598138828008,0.394996696133807,0.214399202484143,"Control","Control"
"3626","SRR18063996",0.592036965820511,0.0482712544555358,0.119927678777553,0.2397641009464,"AD","Control"
"3627","SRR18063997",0.008602846508265,0.00652324983425653,0.395288262034447,0.589585641623031,"PD","PD"
"3628","SRR18063998",0.359792435117077,0.122185908353485,0.1194367179205,0.398584938608937,"PD","PD"
"3629","SRR18063999",0.22252577660651,0.213347360565411,0.265311243015494,0.298815619812586,"PD","PD"
"3630","SRR18064000",0.118474858555482,0.153601129267997,0.0377734690326716,0.69015054314385,"PD","PD"
"3631","SRR18064001",0.289437629133211,0.111500834259864,0.566741426581802,0.0323201100251237,"Control","PD"
"3632","SRR18064002",0.0395770351741708,0.0446485370672983,0.209872503311631,0.7059019244469,"PD","PD"
"3633","SRR18064003",0.227674463546471,0.625874733504891,0.103869116878407,0.0425816860702316,"ASD","Control"
"3634","SRR18064004",0.0560514328802768,0.0780772803963854,0.198559999246109,0.667311287477229,"PD","PD"
"3635","SRR18064005",0.0966117800391298,0.048296785130692,0.723729004650042,0.131362430180137,"Control","Control"
"3636","SRR18064006",0.128503632454335,0.590639145268455,0.0405664853885185,0.240290736888692,"ASD","Control"
"3637","SRR18064007",0.0168515008015829,0.179996555859432,0.204545372858278,0.598606570480707,"PD","PD"
"3638","SRR18064008",0.247145072470895,0.251847388600781,0.174010799728857,0.326996739199467,"PD","PD"
"3639","SRR18064009",0.104830728745704,0.103915291916249,0.76167484350851,0.029579135829537,"Control","PD"
"3640","SRR18064010",0.0790541224061294,0.15741117216786,0.701624875980849,0.0619098294451615,"Control","Control"
"3641","SRR18064011",0.112115304866083,0.790504218771052,0.0420421186321063,0.0553383577307585,"ASD","Control"
"3642","SRR18064012",0.0232888428800949,0.0987420447960096,0.812851671874628,0.0651174404492672,"Control","Control"
"3643","SRR18064013",0.433356932645636,0.00151002925519275,0.0368227927206362,0.528310245378535,"PD","PD"
"3644","SRR18064014",0.189231004368386,0.169576368608466,0.025627943173547,0.615564683849601,"PD","PD"
"3645","SRR18064015",0.13359312954433,0.141715687903195,0.037884340932951,0.686806841619524,"PD","PD"
"3646","SRR18064016",0.0418111148098442,0.296777934683443,0.638304872797029,0.0231060777096837,"Control","Control"
"3647","SRR18064017",0.180890985253568,0.341723331224426,0.0946143338820168,0.382771349639989,"PD","Control"
"3648","SRR18064018",0.103306804478448,0.105735838765583,0.372570239969392,0.418387116786578,"PD","Control"
"3649","SRR18064019",0.158795818678117,0.251224118557137,0.248529925889115,0.341450136875631,"PD","PD"
"3650","SRR18064020",0.0629416703393386,0.465096428698863,0.151258852757291,0.320703048204507,"ASD","PD"
"3651","SRR18064021",0.0387187446716859,0.254756099075011,0.177540091792643,0.52898506446066,"PD","PD"
"3652","SRR18064022",0.336027727462758,0.175148112180217,0.0994711075011727,0.389353052855853,"PD","PD"
"3653","SRR18064023",0.133233855356164,0.0476744309476022,0.678516371993611,0.140575341702623,"Control","Control"
"3654","SRR18064024",0.193328554750474,0.316777003370503,0.0268540514368185,0.463040390442204,"PD","Control"
"3655","SRR18064025",0.395814221481008,0.451579574362056,0.07463838280171,0.0779678213552263,"ASD","Control"
"3656","SRR18064026",0.14466690624509,0.0338153275041532,0.0873593632862317,0.734158402964525,"PD","PD"
"3657","SRR18064027",0.189017219628681,0.255070705501767,0.0548585944268372,0.501053480442715,"PD","PD"
"3658","SRR18064028",0.116562869508739,0.019402774464365,0.152431466268504,0.711602889758392,"PD","PD"
"3659","SRR18064029",0.196906042684916,0.541803099823009,0.065238727081192,0.196052130410883,"ASD","Control"
"3660","SRR18064032",0.15175306371979,0.19302672362558,0.459937777030281,0.195282435624349,"Control","Control"
"3661","SRR18064033",0.365258535319255,0.421371896443472,0.15110338006245,0.0622661881748232,"ASD","Control"
"3662","SRR18064034",0.297608110387873,0.274641157105057,0.0845224084592006,0.343228324047869,"PD","PD"
"3663","SRR18064035",0.780443244027707,0.0407421621263099,0.0870423634204074,0.0917722304255762,"AD","PD"
"3664","SRR18064036",0.155907685917383,0.0437845405138628,0.147626491154134,0.65268128241462,"PD","PD"
"3665","SRR18064037",0.264249429525587,0.0674723350194128,0.502724586670214,0.165553648784786,"Control","Control"
"3666","SRR18064039",0.00808484445560306,0.345565757823416,0.0848982356175143,0.561451162103466,"PD","Control"
"3667","SRR18064040",0.2088839593797,0.025747185769612,0.191085226589811,0.574283628260877,"PD","PD"
"3668","SRR18064041",0.272998434221099,0.278296202482215,0.0171560352261401,0.431549328070547,"PD","PD"
"3669","SRR18064042",0.294379414545369,0.114112710279517,0.126503230783558,0.465004644391556,"PD","PD"
"3670","SRR18064043",0.0273433884411009,0.308795190513048,0.225947482644496,0.437913938401355,"PD","PD"
"3671","SRR18064044",0.0466437533444668,0.425614408586076,0.052210018222075,0.475531819847382,"PD","PD"
"3672","SRR18064045",0.141648235593277,0.0481098381446315,0.265675930308931,0.54456599595316,"PD","PD"
"3673","SRR18064046",0.18372960797595,0.281968531681913,0.0669438360688691,0.467358024273268,"PD","PD"
"3674","SRR18064047",0.230129333233568,0.211086472484382,0.535196089079518,0.0235881052025317,"Control","Control"
"3675","SRR18064048",0.248256330601204,0.208293061221534,0.0510536974772566,0.492396910700006,"PD","PD"
"3676","SRR18064049",0.101154234237183,0.0745516895503383,0.710784676672843,0.113509399539636,"Control","PD"
"3677","SRR18064050",0.06386609149934,0.760365646675442,0.126597926644279,0.0491703351809391,"ASD","PD"
"3678","SRR18064051",0.0737082677401216,0.171682400410938,0.0285767816919779,0.726032550156962,"PD","PD"
"3679","SRR18064052",0.034696501109824,0.201773098336741,0.418446748791875,0.34508365176156,"Control","PD"
"3680","SRR18064053",0.0929913842093521,0.0604406098503804,0.131313361024587,0.71525464491568,"PD","PD"
"3681","SRR18064054",0.202066517927974,0.0873175775715922,0.491352585672058,0.219263318828376,"Control","PD"
"3682","SRR18064055",0.179828984542175,0.0968455518102572,0.503632253638939,0.219693210008629,"Control","Control"
"3683","SRR18064056",0.184675703060076,0.0789084729744898,0.570929527386048,0.165486296579386,"Control","Control"
"3684","SRR18064057",0.040261250928866,0.665339506097342,0.0863554576628287,0.208043785310963,"ASD","Control"
"3685","SRR18064058",0.094431364834343,0.124940059337952,0.0671361044082826,0.713492471419422,"PD","PD"
"3686","SRR18064059",0.285348107256125,0.0351089791537634,0.0752356648887392,0.604307248701372,"PD","PD"
"3687","SRR18064060",0.16784552280193,0.0629983904687584,0.330743015062545,0.438413071666767,"PD","PD"
"3688","SRR18064061",0.0293657220109715,0.268665747278947,0.151397069869148,0.550571460840934,"PD","PD"
"3689","SRR18064062",0.174485282639844,0.117793061726419,0.116570517502192,0.591151138131545,"PD","Control"
"3690","SRR18064063",0.209169587015473,0.641237648885294,0.0171208343379405,0.132471929761292,"ASD","Control"
"3691","SRR18064064",0.102808887665165,0.0879257001570237,0.379110482010425,0.430154930167386,"PD","Control"
"3692","SRR18064065",0.344971336148229,0.402643469486037,0.0721044377924329,0.1802807565733,"ASD","Control"
"3693","SRR18064066",0.143090128655766,0.341550599668499,0.448523811646851,0.066835460028884,"Control","Control"
"3694","SRR18064067",0.103224260757372,0.703109812592393,0.143706760034148,0.0499591666160857,"ASD","Control"
"3695","SRR18064068",0.0815676162769926,0.404059951085476,0.0411767850782202,0.473195647559311,"PD","PD"
"3696","SRR18064069",0.294599121632899,0.0328830223361144,0.160255214928531,0.512262641102455,"PD","PD"
"3697","SRR18064071",0.119656678450598,0.246504165154654,0.211282628928672,0.422556527466076,"PD","PD"
